geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
58798,-7.478399919169773,-38.040197088613084,nova olinda,PB
58800,-6.761729571303441,-38.2297942403373,sousa,PB
58801,-6.755241510598229,-38.22761954955365,sousa,PB
58802,-6.759575138428563,-38.22622568534007,sousa,PB
58804,-6.770108549246845,-38.227600170957096,sousa,PB
58805,-6.774276267985983,-38.23531242014238,sousa,PB
58806,-6.750888747162787,-38.23899140501552,sousa,PB
58807,-6.76438627655144,-38.23327727835398,sousa,PB
58808,-6.771148659801056,-38.23821995067455,sousa,PB
58815,-6.941044733620846,-38.16252521290266,sao jose da lagoa tapada,PB
58817,-6.915381071506962,-38.32510077118079,nazarezinho,PB
58818,-6.617943590143187,-38.0966798603428,sao francisco,PB
58819,-6.8435313958388875,-38.34731936729053,marizopolis,PB
58820,-6.520364999999998,-38.17927928578266,lastro,PB
58823,-6.784886522315277,-38.083682945406615,aparecida,PB
58824,-6.532046752932287,-38.05921394383829,santa cruz,PB
58830,-6.553907839329411,-37.80564976176574,jerico,PB
58832,-6.5408306296502445,-37.711731319862686,mato grosso,PB
58835,-6.590651668559654,-37.914991718688505,lagoa,PB
58840,-6.767692614779369,-37.79579693715468,pombal,PB
58857,-6.891203294538563,-37.724274,são bentinho,PB
58860,-6.598247287993984,-37.6236811074435,paulista,PB
58865,-6.492215123508718,-37.449506891788495,sao bento,PB
58870,-6.437850760973267,-37.65190131226437,riacho dos cavalos,PB
58880,-6.37593801467161,-37.82516499837841,brejo dos santos,PB
58884,-6.343729913483381,-37.74656990624398,catole do rocha,PB
58887,-6.44610968962619,-37.92778252965016,bom sucesso,PB
58890,-6.348046917593247,-37.498559408716375,brejo do cruz,PB
58893,-6.212196145552142,-37.35489519343664,sao jose do brejo do cruz,PB
58895,-6.18874586737369,-37.53586970432268,belem do brejo do cruz,PB
58900,-6.888862322408008,-38.560377932283714,cajazeiras,PB
58908,-6.5751288115504805,-38.512056330191086,poco de jose de moura,PB
58910,-6.726096038619937,-38.451450431306014,são joão do rio do peixe,PB
58915,-6.519803580142404,-38.41330023559146,uirauna,PB
58920,-6.579596769611026,-38.59734519989374,triunfo,PB
58922,-6.452114776117632,-38.55165232057675,bernardino batista,PB
58925,-6.720639877930619,-38.63984547996822,santa helena,PB
58928,-6.482814165227727,-38.47966669011944,joca claudino,PB
58930,-6.871453499999966,-38.64776899999997,bom jesus,PB
58933,-6.403671411602919,-38.49845283303188,poco dantas,PB
58935,-6.927134239719002,-38.67456433228732,cachoeira dos indios,PB
58940,-7.119365908001253,-38.49863168157467,sao jose de piranhas,PB
58945,-7.037671455372667,-38.344700638194816,carrapateira,PB
58950,-7.212606884362872,-38.5857736637944,monte horebe,PB
58955,-7.214857348769798,-38.36956755293232,serra grande,PB
58960,-7.312990979432076,-38.51402253176711,bonito de santa fe,PB
58970,-7.556674459694983,-38.50684285498587,conceição,PB
58978,-7.626533916998115,-38.55918012240609,santa ines,PB
58980,-7.504601158150347,-38.40808639841724,ibiara,PB
58985,-7.553753770186212,-38.332461559850216,santana de mangueira,PB
58993,-7.422618921913615,-38.218133572757935,boa ventura,PB
58994,-7.426769898400557,-38.26235771725975,diamante,PB
58995,-7.707566133392543,-38.155647601209,manaíra,PB
59010,-5.770634165416357,-35.19918009693289,natal,RN
59012,-5.780554849731964,-35.20046032070516,natal,RN
59014,-5.789190394509442,-35.193269138647125,natal,RN
59015,-5.807865826611974,-35.19913391094141,natal,RN
59020,-5.790981405764958,-35.201561556472754,natal,RN
59022,-5.802239856298524,-35.206415020399334,natal,RN
59025,-5.78695567594134,-35.206289091556464,natal,RN
59030,-5.79693077699231,-35.21124680786544,natal,RN
59031,-5.801575552181299,-35.214280902374604,natal,RN
59032,-5.805838863672841,-35.21599716645201,natal,RN
59035,-5.800225346583723,-35.22995939453449,natal,RN
59037,-5.8007831328713655,-35.22359775643481,natal,RN
59040,-5.793502093919903,-35.220869715431334,natal,RN
59042,-5.797313109354247,-35.24166667415893,natal,RN
59050,-5.803052940331204,-35.23316659893824,natal,RN
59052,-5.808755326587871,-35.23063938355317,natal,RN
59054,-5.811478798181611,-35.219577887039065,natal,RN
59056,-5.817646621594495,-35.20427828761034,natal,RN
59060,-5.817107576281999,-35.23497923397196,natal,RN
59062,-5.817071999992242,-35.22337320287483,natal,RN
59063,-5.82108884569214,-35.21939186802471,natal,RN
59064,-5.834021998301774,-35.21818966556059,natal,RN
59065,-5.838006743604369,-35.21911226533555,natal,RN
59066,-5.8511188710616,-35.21928645155526,natal,RN
59067,-5.870119546771281,-35.228248549122874,natal,RN
59068,-5.857760787119863,-35.23926666596463,natal,RN
59069,-5.847826725229381,-35.2423493336027,natal,RN
59070,-5.823397293510838,-35.23424014175659,natal,RN
59071,-5.822248714409343,-35.23978567415893,natal,RN
59072,-5.829271312108224,-35.2461766329419,natal,RN
59073,-5.853498666809107,-35.251664565840215,natal,RN
59074,-5.827789874834043,-35.258448887039066,natal,RN
59075,-5.824386960201716,-35.207906472801724,natal,RN
59076,-5.831732142247066,-35.2088817642247,natal,RN
59077,-5.8402480652230375,-35.20793075034625,natal,RN
59078,-5.845596338882803,-35.204107657366286,natal,RN
59080,-5.855410225921875,-35.208509282107045,natal,RN
59082,-5.862873089449501,-35.1963440044434,natal,RN
59084,-5.869781963500506,-35.20123318117028,natal,RN
59086,-5.866209460629272,-35.2103729850828,natal,RN
59088,-5.8752503016908175,-35.204296473772274,natal,RN
59090,-5.885537301142565,-35.17544537039065,natal,RN
59091,-5.879542936870419,-35.198501406731836,natal,RN
59092,-5.877445741185312,-35.1803651352367,natal,RN
59094,-5.87212199152084,-35.18434952928614,natal,RN
59104,-5.770399047694901,-35.258650157175666,natal,RN
59106,-5.767127422669057,-35.27212037223617,natal,RN
59108,-5.762721797820871,-35.25884578754919,natal,RN
59110,-5.75743312516595,-35.25430388926076,natal,RN
59112,-5.754453076605664,-35.25997713197529,natal,RN
59114,-5.757118512349255,-35.27374742452952,natal,RN
59115,-5.752068323201007,-35.27837998043452,natal,RN
59120,-5.756083512349253,-35.24716720399332,natal,RN
59122,-5.74884223531357,-35.22704625,natal,RN
59123,-5.739410602262188,-35.24575071822909,natal,RN
59124,-5.746839003606684,-35.24756791346976,natal,RN
59125,-5.735427637933565,-35.24110956835193,natal,RN
59127,-5.750526245552878,-35.24981799451787,natal,RN
59129,-5.744219469328888,-35.26195558181398,natal,RN
59131,-5.727832114345909,-35.2468422187085,natal,RN
59132,-5.730889592484394,-35.237576021928525,natal,RN
59133,-5.735305644468767,-35.23462152167798,natal,RN
59135,-5.729643744099497,-35.25231505307562,natal,RN
59136,-5.723010451690574,-35.248639198777624,natal,RN
59138,-5.734110980281558,-35.26416656668012,natal,RN
59139,-5.728886360811343,-35.2666748029459,natal,RN
59140,-5.92305955113665,-35.26518149999998,parnamirim,RN
59141,-5.922713389679101,-35.27636054664462,parnamirim,RN
59142,-5.922208559052316,-35.28521763657318,parnamirim,RN
59143,-5.930667327816089,-35.27086838961696,parnamirim,RN
59144,-5.943057096356979,-35.285766575318405,parnamirim,RN
59145,-5.911671445038198,-35.27989377516564,parnamirim,RN
59146,-5.90901978210484,-35.26645030219278,parnamirim,RN
59147,-5.8991826500266775,-35.269890462936736,parnamirim,RN
59148,-5.883281327759482,-35.23417172178402,parnamirim,RN
59149,-5.879939334997361,-35.248122327060045,parnamirim,RN
59150,-5.8806094098508295,-35.213630969742354,parnamirim,RN
59151,-5.883552457297644,-35.20253836932838,parnamirim,RN
59152,-5.889393342927083,-35.209392848045,parnamirim,RN
59153,-5.886715373677898,-35.19984601507582,parnamirim,RN
59154,-5.906082005662904,-35.20406694357568,parnamirim,RN
59155,-5.929285417081733,-35.25212580192134,parnamirim,RN
59156,-5.941556025752693,-35.25167170777317,parnamirim,RN
59157,-5.943260253867756,-35.255191122941206,parnamirim,RN
59158,-5.924368769273015,-35.20739020643393,parnamirim,RN
59160,-5.945505443295171,-35.16606020504817,parnamirim,RN
59161,-5.956609291989766,-35.15129473452518,parnamirim,RN
59162,-6.070640491862379,-35.23992930854931,sao jose de mipibu,RN
59164,-6.057262609608955,-35.11026999999996,nísia floresta,RN
59170,-6.198808041095981,-35.16435580993192,arez,RN
59173,-6.268147329941765,-35.20854904187425,goianinha,RN
59178,-6.229073662470593,-35.05094087637264,tibau do sul,RN
59179,-6.050738330895463,-35.139804291794675,pipa,RN
59180,-6.332180067628508,-35.30606235271463,espirito santo,RN
59182,-6.0678243369594735,-35.33402361183072,monte alegre,RN
59184,-6.049398542013961,-35.43310857196904,vera cruz,RN
59185,-6.3444062090216455,-35.37236503393552,varzea,RN
59188,-6.266126022409408,-35.32729563444431,jundiá,RN
59190,-6.380663895494063,-35.13307267595836,canguaretama,RN
59192,-6.316636306742796,-35.076863851282226,vila flor,RN
59194,-6.3694594765693715,-35.00616200948821,baía formosa,RN
59196,-6.43545927508931,-35.21959843238294,pedro velho,RN
59198,-6.488669454158618,-35.28710142776211,montanhas,RN
59200,-6.229613105445887,-36.02152221212171,santa cruz,RN
59210,-6.341422499999999,-36.08485875,sao bento do trairi,RN
59213,-6.466736793112053,-35.946507183473116,japi,RN
59214,-6.418086145241082,-35.704299522318,serra de sao bento,RN
59215,-6.480545054501408,-35.43210675963979,nova cruz,RN
59217,-6.440139081002064,-35.784354118442096,monte das gameleiras,RN
59218,-6.4347815728365045,-35.64148942387484,passa e fica,RN
59219,-6.188653591905158,-35.35649899371327,brejinho,RN
59220,-6.372854249999971,-36.18737049999997,coronel ezequiel,RN
59225,-6.42953262334844,-36.20317318034558,jacana,RN
59227,-6.388547788464541,-35.598248458381086,lagoa d'anta,RN
59230,-6.243374335093925,-36.18304592509007,campo redondo,RN
59235,-6.149270953067422,-36.11690372657124,lajes pintadas,RN
59240,-6.198496456572181,-35.80230567407071,tangara,RN
59245,-6.105856826983549,-35.710764065647034,serra caiada,RN
59247,-6.122106000000002,-35.475278930623794,lagoa salgada,RN
59250,-6.0368537129233015,-35.692569114423655,senador eloi de souza,RN
59255,-6.312589236668117,-35.4816401573738,santo antonio,RN
59258,-6.278933066328225,-35.495675175965566,serrinha,RN
59260,-6.154928704599536,-35.605784299305355,boa saude,RN
59270,-5.988699081605762,-35.58207602043339,bom jesus,RN
59275,-6.3201382565029816,-35.71158345602781,sao jose do campestre,RN
59280,-5.856318171232064,-35.35010439415978,macaiba,RN
59290,-5.77842636182606,-35.28975032054588,sao goncalo do amarante,RN
59291,-5.792086400346973,-35.33436365908238,sao goncalo do amarante,RN
59293,-5.750633421641003,-35.29546815160252,são gonçalo do amarante,RN
59295,-5.772948393996186,-35.281060851216466,sao goncalo do amarante,RN
59296,-5.773970771999927,-35.27383849968337,sao goncalo do amarante,RN
59297,-5.789439584051075,-35.306891951948565,sao goncalo do amarante,RN
59298,-5.786245180369347,-35.2960002824322,sao goncalo do amarante,RN
59300,-6.465255978636386,-37.09470844945333,caico,RN
59310,-6.716544996476296,-37.20247410278071,sao joao do sabugi,RN
59315,-6.815330025901819,-37.198881,ipueira,RN
59318,-6.665726596359034,-37.39919832517812,serra negra do norte,RN
59320,-6.464164294923558,-37.27195425584092,timbauba dos batistas,RN
59324,-6.379449798310017,-37.35010512018184,jardim de piranhas,RN
59327,-6.377569779566954,-37.18632838788003,sao fernando,RN
59330,-6.039409553745603,-37.02262345771604,jucurutu,RN
59335,-6.124126644287064,-36.81120067209785,florania,RN
59338,-6.147078822134851,-36.71790441699429,tenente laurentino cruz,RN
59340,-6.217665286402299,-36.68237165303961,sao vicente,RN
59343,-6.588520929366438,-36.77429217736615,jardim do serido,RN
59347,-6.704194913550998,-36.945345110851584,ouro branco,RN
59350,-6.772411587315028,-36.73547799678492,santana do serido,RN
59355,-6.944994113397061,-36.716341527850894,equador,RN
59360,-6.6881639161391,-36.66041653309227,parelhas,RN
59370,-6.435654740043615,-36.64051567793272,acari,RN
59374,-6.5569593585245824,-36.592938,carnauba dos dantas,RN
59375,-6.412629855180035,-36.7887449450092,cruzeta,RN
59378,-6.449367758761349,-36.87830048165279,sao jose do serido,RN
59380,-6.258840521794979,-36.51846499575259,currais novos,RN
59390,-6.094381306859519,-36.46932952430724,lagoa nova,RN
59395,-6.046645012440098,-36.348429963183506,cerro cora,RN
59400,-5.9739156148417765,-36.07521560372205,sao tome,RN
59410,-5.95008081354272,-35.92649201081064,barcelona,RN
59420,-5.878543233301801,-35.93521954188944,ruy barbosa,RN
59430,-6.000320081801697,-35.869540046256034,lagoa de velhos,RN
59440,-6.10752907461681,-35.91378340816983,sitio novo,RN
59445,-6.09027999999995,-35.94443999999993,serra da tapuia,RN
59460,-5.895402908847865,-35.7622969728178,são paulo do potengi,RN
59464,-5.84076151578525,-35.692963484542844,santa maria,RN
59470,-5.810415376191823,-35.82315063243885,riachuelo,RN
59480,-5.895215517021465,-35.63965586237755,são pedro,RN
59490,-5.823806150301517,-35.552830968995934,ielmo marinho,RN
59500,-5.112567735683019,-36.63321115967305,macau,RN
59504,-5.260444391948207,-36.719157624399145,pendencias,RN
59507,-5.292004300794145,-36.762060545388096,alto do rodrigues,RN
59508,-5.509192105717009,-36.863860340808536,ipanguacu,RN
59510,-5.500912499999998,-36.50727375000001,afonso bezerra,RN
59513,-5.642922118196903,-36.869951708165786,itaja,RN
59515,-5.66595102738699,-36.60258906569166,angicos,RN
59517,-5.696954478865905,-36.529427444915505,fernando pedroza,RN
59518,-5.802520511273264,-36.887539397983474,sao rafael,RN
59520,-5.958367832509628,-36.65554081590329,santana do matos,RN
59528,-5.989065012224787,-36.41210259454984,bodo,RN
59530,-5.521282599508257,-36.38155414139224,pedro avelino,RN
59535,-5.699950462941617,-36.24836493717754,lajes,RN
59540,-5.758862428637833,-36.00036174988379,caicara do rio do vento,RN
59550,-5.538613499999997,-35.818041813981395,joão câmara,RN
59555,-5.6903164211774175,-35.820092861782804,bento fernandes,RN
59560,-5.618590103347245,-35.65507118013123,poco branco,RN
59565,-5.622587983336653,-35.59878678436817,taipu,RN
59570,-5.641061652890439,-35.42495539556774,ceará-mirim,RN
59575,-5.704154761645745,-35.290637212505814,extremoz,RN
59578,-5.317979107863573,-35.39649903802564,rio do fogo,RN
59582,-5.455005354378731,-35.55401775402703,pureza,RN
59584,-5.19805121699231,-35.46146871113924,touros,RN
59585,-5.1244532566652365,-35.64212942108453,são miguel do gostoso,RN
59586,-5.224181365760851,-35.837601502683384,parazinho,RN
59588,-5.148605996737337,-35.87726992805369,pedra grande,RN
59590,-5.098929558699121,-36.00621811832378,sao bento do norte,RN
59592,-5.063537654523469,-36.05172986000658,caiçara do norte,RN
59594,-5.355925574123384,-36.12673848364387,jandaira,RN
59596,-5.098121551652053,-36.241779931512795,galinhos,RN
59598,-5.108233599643429,-36.3201227212726,guamaré,RN
59600,-5.199088588355622,-37.34921671209947,mossoro,RN
59603,-5.190002726722856,-37.351310643668384,mossoro,RN
59604,-5.208624251981083,-37.36226780888335,mossoro,RN
59605,-5.1938955,-37.35271911869992,mossoro,RN
59607,-5.184021832016176,-37.36166062542502,mossoro,RN
59609,-5.193328370807684,-37.382049536928896,mossoro,RN
59610,-5.190324337276827,-37.340502631202746,mossoró,RN
59611,-5.181535355888295,-37.3477699841536,mossoro,RN
59612,-5.175651326132621,-37.35781406023396,mossoró,RN
59613,-5.155605,-37.35197775,mossoró,RN
59614,-5.153660355401876,-37.36185498430345,mossoro,RN
59615,-5.15275637278228,-37.354140184844105,mossoro,RN
59616,-5.140274831904478,-37.35557763979338,mossoró,RN
59617,-5.159954105009955,-37.364730544081524,mossoro,RN
59618,-5.183202841660998,-37.33724596305512,mossoro,RN
59619,-5.175922141826801,-37.346774645889816,mossoro,RN
59621,-5.170431328417514,-37.33405051288956,mossoro,RN
59625,-5.204925179571117,-37.32796323706949,mossoró,RN
59626,-5.20426354843091,-37.301821118724284,mossoró,RN
59628,-5.218560485146279,-37.32591074613004,mossoró,RN
59630,-5.187300135266318,-37.31129130607357,mossoro,RN
59631,-5.213273969613368,-37.335750832954425,mossoro,RN
59633,-5.228453431606865,-37.32763314915688,mossoró,RN
59634,-5.238587488392709,-37.326659040573,mossoro,RN
59635,-5.228595790171407,-37.34922033186035,mossoro,RN
59650,-5.575745103612806,-36.9141296194325,acu,RN
59655,-4.954419077023285,-37.13251289767536,areia branca,RN
59660,-5.776646004224207,-37.101555285560046,parau,RN
59663,-5.173426423096439,-37.036628258286065,serra do mel,RN
59665,-5.3377296142898665,-36.83644061697824,carnaubais,RN
59668,-5.067623334264242,-36.78256980697183,porto do mangue,RN
59670,-5.643360970563208,-37.258696132500106,upanema,RN
59675,-4.984155278824874,-37.15465920085264,grossos,RN
59678,-4.838443948278979,-37.25381517965154,tibau,RN
59680,-5.863418270853677,-37.310634321506214,campo grande,RN
59685,-5.8643003552483295,-37.18792639106786,triunfo potiguar,RN
59690,-6.017423663815105,-37.4072163452652,janduis,RN
59695,-5.079559919448938,-37.61866088136693,barauna,RN
59700,-5.661583099762994,-37.797585210514086,apodi,RN
59730,-5.956418531067135,-37.7055079638222,olho-d'água do borges,RN
59740,-6.077987585222177,-37.7183538762514,rafael godeiro,RN
59760,-6.158508597464538,-37.768404931404234,almino afonso,RN
59770,-6.101670821311124,-37.63884504045255,patu,RN
59775,-6.079277221816363,-37.51449013025185,messias targino,RN
59780,-5.790608672910592,-37.55882451063222,caraúbas,RN
59790,-5.456150082476605,-37.52030540122436,governador dix-sept rosado,RN
59795,-5.597631599703352,-37.69698552598804,felipe guerra,RN
59800,-6.089876011723932,-37.91179092057344,martins,RN
59805,-6.116590176980359,-37.81342271172911,lucrecia,RN
59808,-6.112090600262627,-37.958253105896276,serrinha dos pintos,RN
59810,-6.025879105327347,-37.98805593122584,portalegre,RN
59815,-5.992077137489157,-37.94340174005202,vicosa,RN
59820,-5.936197845465662,-37.94922904480444,riacho da cruz,RN
59830,-5.787811992496142,-38.06058969394825,rodolfo fernandes,RN
